'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:04.338 12/08/2009]',-15.000,-10.000,-15.000,-15.000,-14.000,-17.000,-22.000,139.000,-10.000,-15.000,-13.000,-15.000,-9.000,-8.000,-10.000,-12.000,-8.000,-6.000,-4.000,-2.000,2.000,-53.000,-44.000,-35.000,-43.000,-37.000,-23.000,-18.000,-22.000,-29.000,-20.000,-20.000,2.000,-17.000,-10.000,-14.000,-18.000,-3.000,-18.000,-3.000,-22.000,-2.000,-23.000,-1.000,-9.000,8.000,-12.000,-10.000,-13.000,-10.000,-7.000,4.000,3.000,4.000,10.000,-12.000,-9.000,-4.000,2.000,-14.000,-8.000,-5.000,-1.000,-6.000,0.000
'[16:17:04.344 12/08/2009]',-1.000,5.000,12.000,12.000,14.000,17.000,18.000,-186.000,11.000,9.000,16.000,15.000,14.000,18.000,-6.000,-7.000,-1.000,-3.000,13.000,19.000,23.000,-52.000,-40.000,-28.000,-40.000,-31.000,-13.000,-5.000,-13.000,-17.000,-14.000,-12.000,11.000,-4.000,7.000,5.000,1.000,8.000,-10.000,17.000,-8.000,24.000,-11.000,12.000,-4.000,26.000,1.000,1.000,0.000,2.000,7.000,20.000,18.000,19.000,20.000,-2.000,2.000,7.000,13.000,-8.000,1.000,5.000,7.000,6.000,0.000
'[16:17:04.350 12/08/2009]',-2.000,5.000,12.000,18.000,25.000,26.000,30.000,-32.000,8.000,8.000,16.000,18.000,25.000,36.000,1.000,-2.000,8.000,1.000,16.000,24.000,29.000,-55.000,-42.000,-30.000,-42.000,-29.000,-14.000,-6.000,-15.000,-28.000,-19.000,-18.000,5.000,-6.000,3.000,4.000,-1.000,3.000,-19.000,9.000,-12.000,17.000,-13.000,1.000,-9.000,13.000,-2.000,-3.000,-5.000,-3.000,-2.000,6.000,3.000,3.000,1.000,-7.000,-5.000,-4.000,-4.000,-30.000,-9.000,-7.000,-10.000,-6.000,0.000
'[16:17:04.356 12/08/2009]',-21.000,-12.000,-7.000,-1.000,1.000,6.000,9.000,-8.000,-4.000,-4.000,3.000,3.000,5.000,11.000,-6.000,-10.000,-3.000,-10.000,-2.000,3.000,5.000,-70.000,-56.000,-46.000,-58.000,-45.000,-27.000,-20.000,-29.000,-43.000,-31.000,-29.000,8.000,-18.000,-14.000,-10.000,-14.000,-15.000,-27.000,-9.000,-22.000,-5.000,-24.000,-12.000,-15.000,-10.000,-8.000,-8.000,-11.000,-7.000,-7.000,-4.000,-6.000,-11.000,-12.000,-10.000,-8.000,-7.000,-10.000,-37.000,-11.000,-11.000,-16.000,-14.000,0.000
'[16:17:04.363 12/08/2009]',-10.000,0.000,16.000,17.000,10.000,18.000,18.000,-253.000,13.000,13.000,19.000,14.000,3.000,2.000,-5.000,-3.000,1.000,-5.000,1.000,5.000,6.000,-68.000,-52.000,-45.000,-53.000,-41.000,-22.000,-15.000,-24.000,-33.000,-23.000,-20.000,10.000,-8.000,-3.000,-4.000,-8.000,-8.000,-16.000,-3.000,-15.000,-2.000,-17.000,6.000,-9.000,2.000,-1.000,3.000,2.000,7.000,8.000,11.000,9.000,6.000,3.000,-1.000,5.000,9.000,9.000,-21.000,1.000,4.000,0.000,-1.000,0.000
'[16:17:04.369 12/08/2009]',-4.000,6.000,13.000,14.000,12.000,21.000,23.000,23.000,14.000,14.000,18.000,17.000,21.000,20.000,8.000,13.000,16.000,11.000,17.000,23.000,24.000,-59.000,-44.000,-38.000,-41.000,-31.000,-10.000,-5.000,-18.000,-19.000,-10.000,-7.000,5.000,1.000,10.000,8.000,1.000,-5.000,-8.000,2.000,-7.000,5.000,-10.000,0.000,3.000,11.000,5.000,11.000,10.000,14.000,16.000,21.000,18.000,17.000,11.000,5.000,11.000,15.000,16.000,-12.000,5.000,9.000,5.000,-1.000,0.000
'[16:17:04.375 12/08/2009]',-8.000,4.000,5.000,5.000,7.000,14.000,16.000,-34.000,12.000,11.000,15.000,17.000,25.000,21.000,7.000,10.000,14.000,9.000,20.000,27.000,27.000,-66.000,-52.000,-45.000,-47.000,-37.000,-15.000,-13.000,-29.000,-25.000,-11.000,-9.000,7.000,-5.000,5.000,3.000,-7.000,-6.000,-12.000,5.000,-6.000,12.000,-10.000,1.000,6.000,14.000,8.000,12.000,12.000,16.000,18.000,27.000,23.000,23.000,16.000,8.000,15.000,20.000,22.000,-5.000,10.000,13.000,12.000,1.000,0.000
'[16:17:04.381 12/08/2009]',9.000,20.000,23.000,26.000,22.000,27.000,22.000,-99.000,26.000,25.000,29.000,32.000,39.000,38.000,17.000,21.000,24.000,24.000,33.000,42.000,43.000,-54.000,-42.000,-34.000,-34.000,-16.000,-2.000,-1.000,-17.000,-4.000,7.000,8.000,1.000,12.000,22.000,14.000,3.000,10.000,8.000,17.000,11.000,27.000,7.000,12.000,17.000,25.000,17.000,21.000,20.000,25.000,27.000,36.000,32.000,32.000,25.000,14.000,20.000,25.000,28.000,3.000,13.000,15.000,17.000,6.000,0.000
'[16:17:04.388 12/08/2009]',13.000,24.000,23.000,27.000,22.000,30.000,24.000,103.000,24.000,23.000,26.000,33.000,44.000,41.000,20.000,22.000,25.000,24.000,36.000,44.000,43.000,-48.000,-36.000,-29.000,-27.000,-12.000,5.000,3.000,-14.000,1.000,12.000,13.000,4.000,19.000,24.000,18.000,6.000,6.000,13.000,11.000,14.000,18.000,15.000,8.000,8.000,22.000,14.000,18.000,17.000,22.000,24.000,32.000,28.000,29.000,23.000,9.000,14.000,21.000,23.000,-1.000,6.000,11.000,12.000,3.000,0.000
'[16:17:04.394 12/08/2009]',24.000,34.000,45.000,45.000,38.000,45.000,40.000,-188.000,41.000,38.000,46.000,49.000,44.000,35.000,20.000,22.000,26.000,26.000,37.000,43.000,41.000,-42.000,-30.000,-21.000,-21.000,-13.000,10.000,7.000,-5.000,3.000,14.000,16.000,11.000,21.000,23.000,21.000,8.000,5.000,11.000,11.000,11.000,17.000,12.000,18.000,13.000,21.000,8.000,13.000,15.000,21.000,21.000,26.000,23.000,23.000,16.000,5.000,10.000,13.000,15.000,-11.000,1.000,6.000,5.000,2.000,0.000
'[16:17:04.400 12/08/2009]',26.000,32.000,42.000,45.000,41.000,40.000,33.000,-285.000,34.000,32.000,39.000,43.000,34.000,28.000,11.000,14.000,22.000,23.000,27.000,28.000,25.000,-52.000,-39.000,-31.000,-31.000,-18.000,-1.000,-3.000,-12.000,-6.000,5.000,6.000,8.000,11.000,15.000,11.000,1.000,-2.000,2.000,1.000,-4.000,5.000,-3.000,4.000,2.000,4.000,-8.000,-2.000,3.000,7.000,5.000,6.000,1.000,-3.000,-7.000,-10.000,-7.000,-6.000,-9.000,-38.000,-15.000,-15.000,-17.000,-17.000,0.000
'[16:17:04.406 12/08/2009]',14.000,20.000,24.000,29.000,26.000,25.000,23.000,-225.000,24.000,24.000,31.000,33.000,21.000,16.000,8.000,12.000,21.000,18.000,20.000,14.000,10.000,-52.000,-36.000,-30.000,-30.000,-16.000,4.000,5.000,-8.000,5.000,11.000,12.000,12.000,20.000,26.000,23.000,14.000,7.000,14.000,11.000,9.000,11.000,6.000,8.000,9.000,5.000,2.000,7.000,12.000,14.000,12.000,11.000,1.000,-3.000,-6.000,-1.000,2.000,-2.000,-6.000,-37.000,-5.000,-11.000,-13.000,-10.000,0.000
'[16:17:04.413 12/08/2009]',32.000,38.000,52.000,55.000,49.000,48.000,50.000,-231.000,44.000,46.000,54.000,49.000,30.000,27.000,25.000,30.000,39.000,31.000,30.000,20.000,15.000,-31.000,-16.000,-10.000,-11.000,-2.000,22.000,25.000,11.000,14.000,24.000,26.000,10.000,36.000,41.000,37.000,29.000,41.000,28.000,31.000,27.000,22.000,23.000,27.000,30.000,8.000,18.000,23.000,25.000,25.000,18.000,12.000,1.000,-5.000,-11.000,10.000,10.000,1.000,-10.000,-44.000,3.000,-8.000,-14.000,-4.000,0.000
'[16:17:04.419 12/08/2009]',29.000,35.000,40.000,46.000,39.000,32.000,30.000,2.000,39.000,37.000,41.000,32.000,14.000,17.000,33.000,33.000,37.000,34.000,17.000,2.000,0.000,-34.000,-21.000,-12.000,-13.000,-5.000,16.000,17.000,11.000,8.000,16.000,18.000,6.000,25.000,30.000,24.000,18.000,36.000,25.000,24.000,25.000,7.000,18.000,16.000,29.000,-6.000,16.000,21.000,23.000,18.000,8.000,-3.000,-14.000,-20.000,-24.000,7.000,7.000,-3.000,-20.000,-52.000,1.000,-10.000,-19.000,-6.000,0.000
'[16:17:04.425 12/08/2009]',25.000,29.000,30.000,32.000,21.000,15.000,19.000,-141.000,38.000,33.000,32.000,18.000,-5.000,-3.000,31.000,30.000,30.000,28.000,3.000,-12.000,-12.000,-43.000,-31.000,-25.000,-18.000,-11.000,7.000,5.000,1.000,12.000,13.000,14.000,13.000,15.000,18.000,12.000,7.000,15.000,27.000,8.000,27.000,4.000,24.000,14.000,27.000,-11.000,16.000,20.000,23.000,19.000,6.000,-4.000,-15.000,-18.000,-18.000,9.000,10.000,2.000,-15.000,-46.000,4.000,-3.000,-13.000,1.000,0.000
'[16:17:04.431 12/08/2009]',34.000,34.000,33.000,31.000,21.000,10.000,13.000,-146.000,41.000,33.000,28.000,13.000,-7.000,-6.000,33.000,32.000,29.000,32.000,4.000,-9.000,-10.000,-42.000,-31.000,-28.000,-16.000,-5.000,5.000,1.000,-4.000,16.000,16.000,16.000,5.000,12.000,8.000,4.000,-1.000,7.000,26.000,-2.000,25.000,-2.000,26.000,13.000,27.000,-9.000,17.000,19.000,19.000,16.000,5.000,-2.000,-14.000,-16.000,-16.000,10.000,8.000,3.000,-15.000,-44.000,4.000,-2.000,-13.000,4.000,0.000
'[16:17:04.438 12/08/2009]',16.000,16.000,5.000,3.000,-4.000,-17.000,-16.000,169.000,17.000,6.000,1.000,-10.000,-17.000,-17.000,18.000,15.000,11.000,14.000,-10.000,-17.000,-19.000,-67.000,-57.000,-55.000,-41.000,-26.000,-21.000,-28.000,-36.000,-13.000,-9.000,-10.000,2.000,-17.000,-25.000,-26.000,-33.000,-26.000,2.000,-26.000,4.000,-25.000,6.000,-16.000,6.000,-23.000,2.000,0.000,-2.000,-4.000,-13.000,-16.000,-25.000,-26.000,-25.000,-5.000,-7.000,-11.000,-24.000,-47.000,-10.000,-12.000,-20.000,-6.000,0.000
'[16:17:04.444 12/08/2009]',-9.000,-6.000,-14.000,-20.000,-27.000,-34.000,-32.000,-101.000,0.000,-12.000,-15.000,-22.000,-29.000,-25.000,1.000,-6.000,-8.000,-3.000,-20.000,-21.000,-21.000,-87.000,-77.000,-74.000,-59.000,-47.000,-38.000,-43.000,-53.000,-26.000,-24.000,-23.000,7.000,-29.000,-33.000,-37.000,-45.000,-37.000,-11.000,-33.000,-6.000,-24.000,0.000,-21.000,-1.000,-15.000,-4.000,-6.000,-8.000,-8.000,-13.000,-11.000,-17.000,-15.000,-12.000,-10.000,-10.000,-7.000,-12.000,-32.000,-10.000,-7.000,-10.000,-2.000,0.000
'[16:17:04.450 12/08/2009]',-6.000,-6.000,-12.000,-15.000,-16.000,-21.000,-16.000,3.000,-3.000,-11.000,-14.000,-16.000,-14.000,-7.000,-2.000,-8.000,-7.000,-1.000,-10.000,-6.000,-5.000,-82.000,-70.000,-64.000,-54.000,-40.000,-33.000,-33.000,-40.000,-23.000,-23.000,-22.000,4.000,-23.000,-20.000,-23.000,-29.000,-23.000,-13.000,-19.000,-10.000,-10.000,-2.000,-4.000,-2.000,-4.000,-13.000,-13.000,-15.000,-14.000,-13.000,-8.000,-11.000,-7.000,-4.000,-18.000,-17.000,-10.000,-7.000,-29.000,-17.000,-10.000,-10.000,-4.000,0.000
'[16:17:04.456 12/08/2009]',-20.000,-19.000,-25.000,-24.000,-14.000,-13.000,-11.000,120.000,-18.000,-21.000,-18.000,-11.000,-2.000,3.000,-15.000,-19.000,-15.000,-15.000,-6.000,3.000,5.000,-83.000,-66.000,-59.000,-57.000,-40.000,-33.000,-30.000,-33.000,-30.000,-26.000,-26.000,6.000,-24.000,-18.000,-15.000,-21.000,-14.000,-16.000,1.000,-17.000,7.000,-11.000,10.000,-21.000,10.000,-20.000,-17.000,-17.000,-14.000,-7.000,1.000,3.000,7.000,7.000,-18.000,-16.000,-1.000,5.000,-16.000,-12.000,-4.000,-1.000,-1.000,0.000
'[16:17:04.463 12/08/2009]',-8.000,-7.000,-3.000,1.000,13.000,14.000,13.000,-190.000,-4.000,-1.000,7.000,20.000,23.000,31.000,-7.000,-6.000,1.000,0.000,18.000,30.000,32.000,-65.000,-46.000,-39.000,-41.000,-20.000,-12.000,-6.000,-9.000,-12.000,-9.000,-7.000,7.000,-3.000,7.000,9.000,5.000,13.000,-1.000,27.000,-4.000,32.000,3.000,35.000,-2.000,31.000,2.000,4.000,5.000,7.000,18.000,28.000,31.000,33.000,29.000,3.000,10.000,24.000,30.000,6.000,11.000,17.000,20.000,16.000,0.000
'[16:17:04.469 12/08/2009]',1.000,5.000,8.000,16.000,32.000,30.000,31.000,-7.000,8.000,15.000,20.000,35.000,42.000,48.000,15.000,14.000,22.000,22.000,38.000,48.000,48.000,-51.000,-34.000,-25.000,-32.000,-11.000,1.000,8.000,4.000,-8.000,-1.000,1.000,4.000,8.000,17.000,21.000,18.000,19.000,4.000,31.000,12.000,37.000,18.000,36.000,32.000,37.000,32.000,30.000,30.000,31.000,38.000,44.000,46.000,45.000,38.000,29.000,36.000,44.000,43.000,18.000,33.000,33.000,32.000,27.000,0.000
'[16:17:04.475 12/08/2009]',5.000,12.000,16.000,20.000,31.000,34.000,39.000,-120.000,23.000,26.000,30.000,38.000,39.000,43.000,25.000,24.000,27.000,22.000,37.000,46.000,44.000,-61.000,-43.000,-34.000,-45.000,-26.000,-11.000,-4.000,-8.000,-21.000,-15.000,-14.000,10.000,-8.000,0.000,5.000,3.000,-1.000,-7.000,15.000,7.000,21.000,10.000,16.000,22.000,25.000,26.000,25.000,25.000,26.000,26.000,31.000,32.000,31.000,23.000,24.000,30.000,31.000,27.000,4.000,23.000,21.000,18.000,15.000,0.000
'[16:17:04.481 12/08/2009]',-11.000,-7.000,-4.000,2.000,4.000,8.000,14.000,-175.000,7.000,4.000,6.000,11.000,12.000,20.000,6.000,7.000,10.000,2.000,13.000,23.000,22.000,-82.000,-67.000,-56.000,-63.000,-47.000,-39.000,-32.000,-31.000,-40.000,-37.000,-36.000,6.000,-32.000,-29.000,-23.000,-25.000,-23.000,-21.000,-6.000,-10.000,3.000,-11.000,4.000,-1.000,11.000,11.000,13.000,12.000,11.000,10.000,14.000,15.000,16.000,11.000,16.000,20.000,19.000,15.000,-7.000,16.000,13.000,12.000,12.000,0.000
'[16:17:04.488 12/08/2009]',-26.000,-22.000,-29.000,-23.000,-25.000,-18.000,-13.000,44.000,-4.000,-9.000,-13.000,-7.000,1.000,10.000,7.000,7.000,7.000,1.000,7.000,16.000,15.000,-86.000,-71.000,-63.000,-64.000,-48.000,-42.000,-39.000,-31.000,-34.000,-33.000,-32.000,6.000,-33.000,-35.000,-27.000,-30.000,-25.000,-10.000,-7.000,-2.000,6.000,-3.000,10.000,5.000,15.000,23.000,23.000,21.000,18.000,16.000,21.000,19.000,20.000,16.000,25.000,29.000,26.000,22.000,1.000,27.000,23.000,22.000,22.000,0.000
'[16:17:04.494 12/08/2009]',2.000,5.000,0.000,-3.000,-8.000,1.000,7.000,-190.000,22.000,14.000,11.000,11.000,12.000,16.000,22.000,20.000,20.000,17.000,18.000,23.000,23.000,-67.000,-54.000,-47.000,-43.000,-28.000,-25.000,-23.000,-16.000,-6.000,-12.000,-12.000,11.000,-18.000,-18.000,-13.000,-13.000,-13.000,7.000,-1.000,11.000,11.000,13.000,14.000,16.000,16.000,24.000,22.000,18.000,16.000,14.000,20.000,17.000,15.000,15.000,20.000,21.000,18.000,15.000,-7.000,20.000,19.000,15.000,23.000,0.000
'[16:17:04.500 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.506 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.513 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.519 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.525 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.531 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.538 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.544 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.550 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.556 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.563 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.569 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.575 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.581 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.588 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.594 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.600 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.606 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.613 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
'[16:17:04.619 12/08/2009]',0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
