'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:02.563 12/08/2009]',-7.000,-9.000,-8.000,-9.000,-5.000,-8.000,-3.000,-4.000,-7.000,-2.000,-5.000,-7.000,-15.000,-6.000,-23.000,-22.000,-14.000,-13.000,-13.000,-9.000,-1.000,-41.000,-41.000,-42.000,-35.000,-18.000,-16.000,-17.000,-33.000,-8.000,-20.000,-12.000,-13.000,-12.000,-12.000,-12.000,-17.000,-1.000,-3.000,-18.000,-3.000,10.000,-9.000,10.000,-11.000,2.000,-1.000,-6.000,-8.000,-5.000,-3.000,-4.000,0.000,0.000,-2.000,-6.000,0.000,-3.000,-3.000,-3.000,-1.000,-7.000,-6.000,-10.000,0.000
'[16:17:02.569 12/08/2009]',-9.000,-12.000,-12.000,-12.000,-7.000,-11.000,-9.000,-7.000,-10.000,-7.000,-8.000,-9.000,-16.000,-8.000,-24.000,-25.000,-18.000,-16.000,-15.000,-11.000,-4.000,-42.000,-43.000,-50.000,-35.000,-18.000,-19.000,-20.000,-37.000,-8.000,-18.000,-13.000,-13.000,-12.000,-14.000,-13.000,-23.000,-7.000,-4.000,-18.000,-7.000,5.000,0.000,9.000,-8.000,2.000,-2.000,-8.000,-10.000,-7.000,-5.000,-6.000,-1.000,0.000,-1.000,-6.000,-1.000,-7.000,-5.000,-5.000,-1.000,-11.000,-7.000,3.000,0.000
'[16:17:02.575 12/08/2009]',-8.000,-9.000,-11.000,-11.000,-7.000,-12.000,-10.000,-7.000,-8.000,-6.000,-8.000,-11.000,-17.000,-10.000,-23.000,-26.000,-19.000,-18.000,-17.000,-14.000,-6.000,-40.000,-43.000,-47.000,-34.000,-17.000,-18.000,-18.000,-35.000,-7.000,-14.000,-10.000,-10.000,-10.000,-12.000,-12.000,-19.000,-2.000,-3.000,-12.000,-8.000,8.000,10.000,9.000,-6.000,5.000,-2.000,-9.000,-11.000,-8.000,-7.000,-9.000,-5.000,-4.000,-5.000,-7.000,-2.000,-9.000,-8.000,-7.000,-5.000,-14.000,-10.000,-12.000,0.000
'[16:17:02.581 12/08/2009]',-5.000,-5.000,-6.000,-10.000,-7.000,-11.000,-9.000,-3.000,-4.000,-2.000,-7.000,-10.000,-17.000,-9.000,-21.000,-21.000,-16.000,-17.000,-17.000,-15.000,-5.000,-40.000,-42.000,-47.000,-32.000,-16.000,-18.000,-18.000,-31.000,-7.000,-14.000,-9.000,-9.000,-11.000,-13.000,-12.000,-21.000,-2.000,-1.000,-16.000,-5.000,6.000,1.000,9.000,-9.000,2.000,-1.000,-8.000,-9.000,-7.000,-6.000,-9.000,-6.000,-5.000,-4.000,-5.000,-2.000,-8.000,-8.000,-7.000,-5.000,-13.000,-10.000,-6.000,0.000
'[16:17:02.588 12/08/2009]',-4.000,-6.000,-7.000,-11.000,-8.000,-8.000,-6.000,-1.000,-3.000,-2.000,-7.000,-8.000,-13.000,-1.000,-22.000,-18.000,-15.000,-15.000,-15.000,-12.000,-4.000,-38.000,-42.000,-50.000,-32.000,-16.000,-16.000,-16.000,-32.000,-6.000,-12.000,-7.000,-8.000,-8.000,-10.000,-9.000,-17.000,-7.000,0.000,-28.000,-3.000,-6.000,2.000,9.000,-1.000,3.000,2.000,-4.000,-6.000,-2.000,-2.000,-6.000,-2.000,0.000,0.000,-2.000,0.000,-6.000,-5.000,-2.000,1.000,-9.000,-6.000,8.000,0.000
'[16:17:02.594 12/08/2009]',-3.000,-4.000,-3.000,-7.000,-4.000,-3.000,1.000,1.000,1.000,2.000,-2.000,-5.000,-11.000,-2.000,-21.000,-14.000,-11.000,-10.000,-13.000,-11.000,-4.000,-39.000,-41.000,-48.000,-34.000,-15.000,-14.000,-16.000,-39.000,-6.000,-11.000,-6.000,-6.000,-6.000,-9.000,-9.000,-17.000,-6.000,0.000,-6.000,-1.000,11.000,9.000,11.000,-2.000,6.000,3.000,-4.000,-5.000,-3.000,-4.000,-7.000,-3.000,-1.000,-1.000,-3.000,-1.000,-7.000,-6.000,-1.000,0.000,-11.000,-8.000,-5.000,0.000
'[16:17:02.600 12/08/2009]',-5.000,-5.000,-6.000,-10.000,-8.000,-12.000,-9.000,-2.000,-3.000,-1.000,-5.000,-11.000,-22.000,-19.000,-25.000,-17.000,-15.000,-15.000,-17.000,-17.000,-9.000,-39.000,-41.000,-48.000,-31.000,-16.000,-16.000,-17.000,-35.000,-6.000,-12.000,-7.000,-7.000,-8.000,-11.000,-10.000,-24.000,-2.000,0.000,-16.000,-2.000,16.000,11.000,11.000,-3.000,6.000,2.000,-6.000,-8.000,-7.000,-7.000,-9.000,-5.000,-3.000,-2.000,-3.000,-2.000,-9.000,-8.000,-6.000,1.000,-11.000,-9.000,5.000,0.000
'[16:17:02.606 12/08/2009]',-3.000,-5.000,-6.000,-6.000,-5.000,-8.000,-3.000,-1.000,-3.000,0.000,-3.000,-6.000,-16.000,-7.000,-25.000,-19.000,-15.000,-14.000,-16.000,-14.000,-3.000,-33.000,-35.000,-41.000,-26.000,-11.000,-10.000,-10.000,-24.000,-2.000,-9.000,-3.000,-3.000,-3.000,-4.000,-3.000,-11.000,5.000,3.000,-9.000,-2.000,12.000,9.000,11.000,0.000,7.000,4.000,-5.000,-9.000,-7.000,-8.000,-8.000,-3.000,-2.000,-1.000,-3.000,-3.000,-10.000,-8.000,-8.000,-2.000,-15.000,-11.000,-2.000,0.000
'[16:17:02.613 12/08/2009]',-2.000,-6.000,-5.000,-4.000,-1.000,-2.000,4.000,-3.000,-6.000,-2.000,-3.000,-5.000,-11.000,-4.000,-24.000,-21.000,-18.000,-14.000,-15.000,-12.000,-1.000,-34.000,-36.000,-41.000,-28.000,-12.000,-10.000,-8.000,-26.000,-3.000,-13.000,-5.000,-5.000,-3.000,-2.000,-2.000,-4.000,9.000,1.000,-4.000,-4.000,9.000,9.000,11.000,-8.000,9.000,1.000,-6.000,-9.000,-8.000,-7.000,-6.000,-1.000,1.000,0.000,-4.000,-6.000,-9.000,-6.000,-5.000,-5.000,-16.000,-10.000,-9.000,0.000
'[16:17:02.619 12/08/2009]',-4.000,-8.000,-8.000,-5.000,-1.000,-1.000,6.000,-4.000,-9.000,-6.000,-5.000,-5.000,-8.000,-2.000,-24.000,-21.000,-18.000,-15.000,-14.000,-9.000,-2.000,-36.000,-35.000,-32.000,-30.000,-14.000,-12.000,-8.000,-23.000,-5.000,-14.000,-7.000,-7.000,-6.000,-5.000,-4.000,-2.000,9.000,1.000,-10.000,-1.000,11.000,9.000,13.000,-4.000,10.000,6.000,-2.000,-5.000,-5.000,-3.000,-4.000,1.000,2.000,2.000,4.000,-1.000,-5.000,-3.000,0.000,2.000,-8.000,-2.000,11.000,0.000
'[16:17:02.625 12/08/2009]',-3.000,-8.000,-10.000,-9.000,-5.000,-7.000,-3.000,-1.000,-8.000,-7.000,-9.000,-8.000,-12.000,-5.000,-18.000,-19.000,-16.000,-15.000,-14.000,-11.000,-5.000,-33.000,-35.000,-36.000,-26.000,-14.000,-14.000,-14.000,-26.000,-2.000,-12.000,-7.000,-8.000,-9.000,-10.000,-10.000,-14.000,0.000,4.000,-7.000,2.000,5.000,10.000,11.000,-2.000,6.000,10.000,3.000,-2.000,-1.000,0.000,-4.000,1.000,1.000,-1.000,9.000,5.000,-1.000,0.000,1.000,6.000,-3.000,0.000,-1.000,0.000
'[16:17:02.631 12/08/2009]',1.000,-3.000,-6.000,-8.000,-6.000,-9.000,-6.000,4.000,-2.000,0.000,-5.000,-6.000,-13.000,-6.000,-12.000,-13.000,-10.000,-10.000,-10.000,-9.000,-5.000,-32.000,-35.000,-38.000,-24.000,-10.000,-12.000,-13.000,-26.000,0.000,-7.000,-1.000,-2.000,-4.000,-7.000,-6.000,-13.000,1.000,7.000,-9.000,5.000,4.000,9.000,10.000,0.000,8.000,14.000,8.000,4.000,6.000,6.000,1.000,5.000,4.000,0.000,10.000,11.000,6.000,3.000,4.000,13.000,2.000,4.000,4.000,0.000
'[16:17:02.638 12/08/2009]',6.000,4.000,3.000,-1.000,0.000,-4.000,-1.000,8.000,4.000,7.000,3.000,-1.000,-9.000,-3.000,-13.000,-8.000,-4.000,-5.000,-6.000,-7.000,-2.000,-30.000,-32.000,-35.000,-24.000,-7.000,-7.000,-9.000,-27.000,-1.000,-6.000,3.000,2.000,0.000,-2.000,-2.000,-3.000,3.000,5.000,-10.000,5.000,4.000,2.000,10.000,6.000,8.000,14.000,7.000,5.000,8.000,8.000,2.000,5.000,5.000,3.000,9.000,12.000,7.000,4.000,5.000,16.000,6.000,7.000,13.000,0.000
'[16:17:02.644 12/08/2009]',2.000,3.000,3.000,0.000,0.000,-3.000,1.000,7.000,4.000,6.000,3.000,-1.000,-9.000,-4.000,-14.000,-7.000,-3.000,-4.000,-6.000,-6.000,1.000,-29.000,-32.000,-35.000,-24.000,-8.000,-6.000,-7.000,-27.000,0.000,-8.000,2.000,2.000,0.000,-1.000,-1.000,-5.000,-1.000,5.000,-12.000,4.000,6.000,13.000,8.000,2.000,7.000,15.000,8.000,7.000,8.000,8.000,2.000,5.000,5.000,1.000,11.000,12.000,8.000,3.000,4.000,15.000,6.000,5.000,-3.000,0.000
'[16:17:02.650 12/08/2009]',2.000,1.000,1.000,-2.000,-1.000,-5.000,1.000,5.000,3.000,4.000,1.000,-3.000,-11.000,-4.000,-12.000,-8.000,-6.000,-6.000,-10.000,-10.000,-1.000,-32.000,-31.000,-35.000,-26.000,-10.000,-8.000,-8.000,-27.000,-1.000,-10.000,-1.000,-1.000,-3.000,-5.000,-4.000,-4.000,2.000,4.000,-7.000,2.000,5.000,11.000,9.000,0.000,6.000,12.000,5.000,3.000,3.000,3.000,-2.000,0.000,-1.000,-4.000,7.000,9.000,3.000,-3.000,-4.000,13.000,3.000,0.000,7.000,0.000
'[16:17:02.656 12/08/2009]',2.000,-2.000,-2.000,-6.000,-5.000,-8.000,-1.000,3.000,-1.000,-1.000,-3.000,-6.000,-15.000,-7.000,-14.000,-12.000,-11.000,-10.000,-15.000,-13.000,-5.000,-34.000,-33.000,-35.000,-28.000,-11.000,-10.000,-12.000,-25.000,-2.000,-9.000,-1.000,-2.000,-4.000,-6.000,-5.000,-6.000,7.000,4.000,-2.000,2.000,3.000,0.000,10.000,-2.000,3.000,6.000,-2.000,-4.000,-2.000,-4.000,-7.000,-6.000,-5.000,-6.000,0.000,1.000,-5.000,-10.000,-12.000,3.000,-7.000,-11.000,-6.000,0.000
'[16:17:02.663 12/08/2009]',2.000,-2.000,-4.000,-8.000,-8.000,-10.000,-3.000,1.000,-4.000,-5.000,-8.000,-12.000,-19.000,-10.000,-19.000,-18.000,-19.000,-18.000,-21.000,-19.000,-10.000,-33.000,-33.000,-41.000,-25.000,-10.000,-12.000,-13.000,-25.000,0.000,-8.000,-3.000,-3.000,-5.000,-7.000,-6.000,-8.000,0.000,3.000,-20.000,-1.000,-7.000,6.000,7.000,-9.000,-3.000,1.000,-9.000,-11.000,-9.000,-11.000,-14.000,-11.000,-11.000,-12.000,-7.000,-7.000,-13.000,-16.000,-19.000,-6.000,-18.000,-21.000,-20.000,0.000
'[16:17:02.669 12/08/2009]',0.000,-1.000,-4.000,-7.000,-7.000,-5.000,0.000,0.000,-5.000,-7.000,-10.000,-12.000,-14.000,3.000,-21.000,-23.000,-21.000,-20.000,-21.000,-18.000,-6.000,-35.000,-34.000,-39.000,-25.000,-10.000,-12.000,-13.000,-28.000,0.000,-9.000,-3.000,-4.000,-6.000,-7.000,-7.000,-5.000,-5.000,0.000,-24.000,-4.000,-3.000,7.000,7.000,-6.000,-1.000,-1.000,-12.000,-14.000,-13.000,-13.000,-16.000,-13.000,-11.000,-9.000,-10.000,-12.000,-18.000,-19.000,-20.000,-12.000,-24.000,-24.000,-7.000,0.000
'[16:17:02.675 12/08/2009]',-5.000,-6.000,-6.000,-11.000,-12.000,-14.000,-8.000,-6.000,-10.000,-11.000,-13.000,-17.000,-23.000,-16.000,-25.000,-28.000,-24.000,-24.000,-25.000,-23.000,-9.000,-35.000,-35.000,-38.000,-27.000,-13.000,-15.000,-14.000,-22.000,-3.000,-12.000,-6.000,-7.000,-9.000,-12.000,-11.000,-4.000,3.000,-3.000,-4.000,-7.000,11.000,1.000,10.000,-11.000,2.000,-5.000,-16.000,-18.000,-16.000,-15.000,-18.000,-15.000,-12.000,-7.000,-12.000,-15.000,-21.000,-21.000,-20.000,-18.000,-29.000,-28.000,-22.000,0.000
'[16:17:02.681 12/08/2009]',-5.000,-6.000,-5.000,-10.000,-11.000,-12.000,-8.000,-4.000,-8.000,-9.000,-11.000,-13.000,-19.000,-11.000,-22.000,-25.000,-22.000,-21.000,-22.000,-19.000,-5.000,-36.000,-36.000,-39.000,-28.000,-11.000,-13.000,-11.000,-14.000,-2.000,-10.000,-3.000,-3.000,-6.000,-8.000,-8.000,-1.000,4.000,1.000,-9.000,-2.000,6.000,1.000,8.000,-10.000,5.000,-2.000,-12.000,-15.000,-12.000,-11.000,-12.000,-8.000,-6.000,-5.000,-10.000,-11.000,-18.000,-16.000,-13.000,-16.000,-26.000,-22.000,-12.000,0.000
'[16:17:02.688 12/08/2009]',-1.000,-2.000,-2.000,-5.000,-5.000,-4.000,0.000,-1.000,-4.000,-4.000,-6.000,-7.000,-12.000,-1.000,-23.000,-24.000,-19.000,-17.000,-18.000,-15.000,-2.000,-35.000,-35.000,-37.000,-27.000,-11.000,-12.000,-12.000,-16.000,-2.000,-11.000,-4.000,-3.000,-6.000,-8.000,-7.000,-1.000,0.000,0.000,-11.000,-2.000,3.000,-2.000,7.000,-8.000,6.000,-7.000,-15.000,-19.000,-16.000,-13.000,-14.000,-9.000,-7.000,-5.000,-15.000,-17.000,-20.000,-16.000,-10.000,-19.000,-27.000,-19.000,-6.000,0.000
'[16:17:02.694 12/08/2009]',-7.000,-7.000,-7.000,-10.000,-10.000,-11.000,-8.000,-8.000,-10.000,-8.000,-9.000,-12.000,-18.000,-9.000,-29.000,-29.000,-23.000,-20.000,-23.000,-19.000,-7.000,-41.000,-39.000,-42.000,-32.000,-16.000,-17.000,-17.000,-27.000,-7.000,-16.000,-8.000,-8.000,-10.000,-12.000,-12.000,-10.000,-7.000,-6.000,-21.000,-9.000,-1.000,0.000,6.000,-16.000,1.000,-8.000,-16.000,-18.000,-16.000,-13.000,-13.000,-8.000,-6.000,-4.000,-14.000,-15.000,-16.000,-11.000,-3.000,-18.000,-22.000,-12.000,-16.000,0.000
'[16:17:02.700 12/08/2009]',-7.000,-6.000,-6.000,-9.000,-9.000,-13.000,-14.000,-6.000,-9.000,-4.000,-4.000,-9.000,-17.000,-10.000,-25.000,-23.000,-18.000,-16.000,-18.000,-15.000,-4.000,-40.000,-37.000,-42.000,-27.000,-12.000,-15.000,-17.000,-27.000,-1.000,-12.000,-4.000,-4.000,-7.000,-10.000,-10.000,-12.000,-5.000,1.000,-17.000,-3.000,1.000,4.000,5.000,-8.000,5.000,1.000,-6.000,-8.000,-5.000,-3.000,-4.000,2.000,4.000,4.000,-2.000,-3.000,-5.000,1.000,9.000,-4.000,-7.000,4.000,11.000,0.000
'[16:17:02.706 12/08/2009]',0.000,-1.000,-2.000,-5.000,-6.000,-9.000,-10.000,1.000,-2.000,0.000,0.000,-5.000,-12.000,-6.000,-21.000,-16.000,-12.000,-11.000,-12.000,-10.000,0.000,-38.000,-35.000,-42.000,-24.000,-10.000,-15.000,-18.000,-29.000,2.000,-9.000,-4.000,-4.000,-7.000,-10.000,-10.000,-7.000,-5.000,5.000,-11.000,2.000,3.000,6.000,6.000,2.000,10.000,7.000,0.000,-3.000,-1.000,2.000,1.000,5.000,6.000,5.000,4.000,4.000,2.000,6.000,15.000,4.000,2.000,11.000,11.000,0.000
'[16:17:02.713 12/08/2009]',0.000,-3.000,-3.000,-8.000,-7.000,-8.000,-5.000,1.000,-1.000,0.000,-2.000,-5.000,-11.000,-4.000,-18.000,-15.000,-12.000,-10.000,-9.000,-6.000,2.000,-41.000,-37.000,-47.000,-26.000,-12.000,-18.000,-17.000,-28.000,0.000,-10.000,-5.000,-6.000,-9.000,-11.000,-11.000,-4.000,-7.000,2.000,-9.000,1.000,3.000,5.000,6.000,-2.000,9.000,9.000,2.000,1.000,1.000,5.000,6.000,9.000,10.000,7.000,7.000,7.000,8.000,11.000,17.000,9.000,8.000,15.000,6.000,0.000
'[16:17:02.719 12/08/2009]',1.000,-1.000,-2.000,-7.000,-5.000,-6.000,-2.000,3.000,1.000,2.000,-1.000,-2.000,-9.000,-2.000,-14.000,-12.000,-9.000,-6.000,-5.000,-3.000,4.000,-40.000,-37.000,-43.000,-27.000,-10.000,-16.000,-20.000,-25.000,1.000,-8.000,-3.000,-3.000,-6.000,-8.000,-7.000,-10.000,-6.000,5.000,-20.000,4.000,4.000,7.000,6.000,6.000,8.000,13.000,7.000,7.000,7.000,11.000,11.000,12.000,11.000,7.000,14.000,14.000,14.000,13.000,17.000,18.000,15.000,19.000,24.000,0.000
'[16:17:02.725 12/08/2009]',3.000,4.000,3.000,-1.000,1.000,-2.000,0.000,6.000,5.000,8.000,7.000,4.000,-5.000,-1.000,-6.000,-4.000,-1.000,1.000,1.000,0.000,5.000,-36.000,-34.000,-38.000,-24.000,-7.000,-10.000,-11.000,-25.000,3.000,-4.000,4.000,4.000,1.000,0.000,1.000,-7.000,-6.000,8.000,-9.000,6.000,4.000,13.000,6.000,10.000,11.000,19.000,15.000,15.000,17.000,20.000,18.000,17.000,14.000,9.000,20.000,22.000,21.000,18.000,20.000,24.000,20.000,21.000,14.000,0.000
'[16:17:02.731 12/08/2009]',11.000,13.000,13.000,12.000,12.000,7.000,6.000,15.000,15.000,19.000,19.000,16.000,5.000,7.000,2.000,9.000,11.000,13.000,11.000,9.000,12.000,-25.000,-23.000,-24.000,-15.000,4.000,2.000,1.000,-13.000,11.000,6.000,15.000,16.000,13.000,12.000,13.000,0.000,5.000,16.000,8.000,17.000,8.000,16.000,8.000,16.000,16.000,27.000,25.000,26.000,29.000,32.000,27.000,24.000,21.000,14.000,30.000,32.000,30.000,26.000,24.000,33.000,27.000,26.000,26.000,0.000
'[16:17:02.738 12/08/2009]',21.000,23.000,24.000,22.000,21.000,15.000,10.000,24.000,26.000,29.000,29.000,24.000,12.000,13.000,7.000,20.000,20.000,22.000,18.000,15.000,16.000,-21.000,-19.000,-21.000,-11.000,8.000,7.000,3.000,-4.000,14.000,9.000,19.000,19.000,17.000,15.000,16.000,-6.000,7.000,19.000,-6.000,21.000,3.000,20.000,8.000,26.000,15.000,30.000,27.000,29.000,32.000,34.000,28.000,24.000,20.000,11.000,30.000,32.000,30.000,25.000,21.000,34.000,28.000,23.000,34.000,0.000
'[16:17:02.744 12/08/2009]',18.000,21.000,22.000,20.000,20.000,16.000,11.000,21.000,23.000,26.000,27.000,23.000,16.000,25.000,6.000,16.000,17.000,19.000,15.000,12.000,15.000,-28.000,-26.000,-32.000,-18.000,1.000,0.000,-3.000,-14.000,6.000,-2.000,12.000,12.000,9.000,8.000,8.000,-10.000,-3.000,9.000,-6.000,10.000,12.000,13.000,5.000,11.000,12.000,19.000,15.000,18.000,20.000,21.000,17.000,13.000,11.000,6.000,16.000,16.000,17.000,12.000,7.000,18.000,12.000,7.000,6.000,0.000
'[16:17:02.750 12/08/2009]',5.000,8.000,8.000,7.000,6.000,-1.000,-1.000,8.000,10.000,11.000,12.000,7.000,-5.000,-4.000,-8.000,-2.000,1.000,2.000,-2.000,-4.000,1.000,-38.000,-36.000,-43.000,-28.000,-10.000,-10.000,-11.000,-23.000,-4.000,-11.000,1.000,1.000,-3.000,-3.000,-3.000,-13.000,-3.000,0.000,0.000,0.000,10.000,2.000,5.000,3.000,2.000,9.000,2.000,4.000,5.000,6.000,2.000,0.000,-1.000,-5.000,4.000,3.000,2.000,-3.000,-9.000,5.000,-1.000,-8.000,8.000,0.000
'[16:17:02.756 12/08/2009]',-1.000,0.000,-1.000,-2.000,-2.000,-7.000,-3.000,2.000,2.000,1.000,2.000,-2.000,-12.000,-8.000,-16.000,-11.000,-10.000,-9.000,-11.000,-12.000,-7.000,-37.000,-35.000,-37.000,-27.000,-12.000,-13.000,-14.000,-18.000,-3.000,-10.000,-1.000,-2.000,-4.000,-5.000,-4.000,-11.000,-4.000,2.000,-5.000,0.000,-4.000,7.000,4.000,7.000,-4.000,9.000,0.000,-1.000,-1.000,0.000,-4.000,-5.000,-5.000,-9.000,2.000,-1.000,-3.000,-9.000,-15.000,1.000,-8.000,-16.000,1.000,0.000
'[16:17:02.763 12/08/2009]',0.000,2.000,1.000,-1.000,1.000,-2.000,2.000,4.000,2.000,4.000,3.000,-1.000,-8.000,-2.000,-14.000,-9.000,-9.000,-8.000,-11.000,-11.000,-5.000,-34.000,-33.000,-39.000,-24.000,-8.000,-11.000,-11.000,-13.000,-1.000,-8.000,1.000,1.000,-2.000,-1.000,-1.000,-8.000,-1.000,4.000,-4.000,2.000,-4.000,10.000,3.000,3.000,-2.000,8.000,0.000,-2.000,-2.000,0.000,-5.000,-6.000,-6.000,-7.000,1.000,-3.000,-6.000,-11.000,-17.000,-2.000,-13.000,-20.000,-7.000,0.000
'[16:17:02.769 12/08/2009]',1.000,3.000,2.000,0.000,2.000,-3.000,0.000,4.000,1.000,4.000,3.000,-2.000,-10.000,-4.000,-17.000,-10.000,-9.000,-9.000,-13.000,-12.000,-5.000,-33.000,-32.000,-38.000,-24.000,-5.000,-9.000,-10.000,-22.000,1.000,-7.000,3.000,3.000,-1.000,-1.000,0.000,-5.000,-8.000,7.000,-11.000,5.000,0.000,7.000,5.000,10.000,-1.000,7.000,-1.000,-2.000,-1.000,0.000,-7.000,-7.000,-6.000,-6.000,0.000,-2.000,-8.000,-14.000,-20.000,-3.000,-16.000,-22.000,6.000,0.000
'[16:17:02.775 12/08/2009]',3.000,4.000,3.000,1.000,1.000,-4.000,-1.000,4.000,1.000,5.000,3.000,-2.000,-12.000,-6.000,-16.000,-10.000,-9.000,-9.000,-13.000,-13.000,-5.000,-32.000,-30.000,-33.000,-21.000,-7.000,-8.000,-10.000,-24.000,3.000,-7.000,3.000,3.000,-1.000,-1.000,-1.000,-8.000,-8.000,7.000,-13.000,5.000,0.000,7.000,6.000,9.000,-2.000,6.000,-2.000,-3.000,-2.000,-2.000,-9.000,-9.000,-7.000,-6.000,-1.000,-4.000,-11.000,-16.000,-20.000,-5.000,-19.000,-26.000,-10.000,0.000
'[16:17:02.781 12/08/2009]',1.000,1.000,1.000,-1.000,-1.000,-6.000,-4.000,2.000,-2.000,1.000,1.000,-5.000,-14.000,-7.000,-16.000,-14.000,-12.000,-12.000,-16.000,-15.000,-5.000,-35.000,-32.000,-36.000,-24.000,-12.000,-11.000,-12.000,-21.000,-2.000,-16.000,-2.000,-2.000,-5.000,-5.000,-4.000,-17.000,-5.000,1.000,-5.000,-2.000,-1.000,-5.000,4.000,-4.000,-2.000,1.000,-7.000,-7.000,-7.000,-6.000,-11.000,-9.000,-6.000,-3.000,-5.000,-8.000,-12.000,-14.000,-12.000,-5.000,-16.000,-19.000,-2.000,0.000
'[16:17:02.788 12/08/2009]',-6.000,-4.000,-4.000,-4.000,-4.000,-9.000,-6.000,-4.000,-7.000,-3.000,-1.000,-7.000,-15.000,-7.000,-21.000,-19.000,-16.000,-15.000,-18.000,-16.000,-3.000,-40.000,-37.000,-43.000,-30.000,-17.000,-14.000,-16.000,-28.000,-8.000,-22.000,-7.000,-7.000,-8.000,-9.000,-8.000,-13.000,-7.000,-7.000,-12.000,-9.000,0.000,0.000,2.000,-5.000,-3.000,-4.000,-13.000,-13.000,-12.000,-10.000,-12.000,-8.000,-5.000,-3.000,-10.000,-12.000,-14.000,-12.000,-5.000,-4.000,-13.000,-12.000,5.000,0.000
'[16:17:02.794 12/08/2009]',-15.000,-13.000,-11.000,-11.000,-9.000,-13.000,-9.000,-13.000,-14.000,-11.000,-8.000,-13.000,-18.000,-11.000,-28.000,-24.000,-23.000,-21.000,-22.000,-19.000,-5.000,-49.000,-44.000,-50.000,-36.000,-23.000,-22.000,-22.000,-30.000,-15.000,-29.000,-14.000,-15.000,-15.000,-14.000,-14.000,-22.000,-12.000,-13.000,-11.000,-14.000,-6.000,-9.000,1.000,-13.000,-5.000,-6.000,-14.000,-13.000,-12.000,-9.000,-9.000,-4.000,0.000,3.000,-9.000,-10.000,-10.000,-4.000,5.000,0.000,-7.000,-3.000,-5.000,0.000
'[16:17:02.800 12/08/2009]',-16.000,-14.000,-12.000,-12.000,-9.000,-13.000,-9.000,-11.000,-14.000,-11.000,-7.000,-10.000,-16.000,-11.000,-26.000,-19.000,-20.000,-17.000,-16.000,-12.000,-2.000,-51.000,-44.000,-47.000,-36.000,-22.000,-21.000,-21.000,-27.000,-13.000,-27.000,-13.000,-14.000,-14.000,-13.000,-13.000,-23.000,-14.000,-10.000,-14.000,-13.000,-3.000,-2.000,1.000,-8.000,2.000,1.000,-5.000,-5.000,-4.000,-2.000,-1.000,3.000,5.000,5.000,0.000,-2.000,-2.000,5.000,14.000,9.000,4.000,10.000,16.000,0.000
'[16:17:02.806 12/08/2009]',-11.000,-10.000,-9.000,-10.000,-7.000,-12.000,-9.000,-6.000,-9.000,-5.000,-3.000,-6.000,-12.000,-10.000,-22.000,-14.000,-13.000,-12.000,-11.000,-9.000,1.000,-47.000,-43.000,-45.000,-34.000,-20.000,-18.000,-20.000,-27.000,-10.000,-25.000,-9.000,-10.000,-10.000,-10.000,-10.000,-21.000,-14.000,-5.000,-21.000,-7.000,-1.000,-2.000,4.000,1.000,6.000,5.000,0.000,2.000,3.000,3.000,4.000,7.000,7.000,6.000,5.000,4.000,5.000,10.000,20.000,14.000,10.000,17.000,15.000,0.000
'[16:17:02.813 12/08/2009]',-6.000,-5.000,-5.000,-6.000,-3.000,-10.000,-9.000,-1.000,-3.000,1.000,2.000,-3.000,-11.000,-11.000,-12.000,-8.000,-8.000,-7.000,-7.000,-7.000,0.000,-42.000,-39.000,-44.000,-30.000,-15.000,-14.000,-16.000,-25.000,-7.000,-21.000,-5.000,-5.000,-6.000,-8.000,-7.000,-18.000,-14.000,-1.000,-21.000,-3.000,-2.000,4.000,2.000,1.000,5.000,10.000,6.000,7.000,7.000,8.000,9.000,11.000,10.000,9.000,9.000,10.000,12.000,15.000,24.000,21.000,19.000,22.000,14.000,0.000
'[16:17:02.819 12/08/2009]',-1.000,-1.000,0.000,-1.000,1.000,-7.000,-6.000,3.000,2.000,4.000,6.000,0.000,-9.000,-10.000,-7.000,-2.000,-4.000,-3.000,-4.000,-4.000,2.000,-39.000,-35.000,-39.000,-28.000,-13.000,-11.000,-15.000,-24.000,-7.000,-19.000,-2.000,-2.000,-4.000,-5.000,-4.000,-13.000,-10.000,-1.000,-15.000,-2.000,-1.000,9.000,2.000,7.000,7.000,14.000,9.000,11.000,10.000,13.000,11.000,13.000,10.000,9.000,12.000,14.000,16.000,16.000,21.000,26.000,23.000,25.000,30.000,0.000
